property_id,property_name,unit_type,average_square_footage,average_advertised_rent,total_scheduled_rent,units,excluded_unit_count,rentable_unit_count,occupied_count,started_new_count,started_renewal_count,started_count,started_percent,partially_completed_new_count,partially_completed_renewal_count,partially_completed_count,partially_completed_percent,completed_new_count,completed_renewal_count,completed_count,completed_percent,approved_new_count,approved_renewal_count,approved_count,approved_percent,preleased_new_count,preleased_renewal_count,preleased_count,preleased_percent,variance,available_count,number_of_bedrooms,number_of_bathrooms
1197886,The Caswell at Runnymeade,A3,805,2300,24030,16,0,16,16,0,0,0,0,0,0,0,0,0,1,1,0.0625,4,5,9,0.5625,4,6,10,0.625,0.1875,6,1,1
1197886,The Caswell at Runnymeade,A4,858,2307,19235,16,0,16,15,0,1,1,0.0625,0,0,0,0,0,0,0,0,3,4,7,0.4375,3,5,8,0.5,-0.125,8,1,1
1197886,The Caswell at Runnymeade,A5.1,1059,2519,8446,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0.5,1,2,3,0.5,0.33333333333333337,3,1,1
1197886,The Caswell at Runnymeade,A5.2,1071,2672,5736,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.3333333333333333,1,1,2,0.3333333333333333,0,4,1,1
1197886,The Caswell at Runnymeade,A6,1048,2723,2334,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,1,0,1,0.25,0,3,1,1
1197886,The Caswell at Runnymeade,A7,1192,2723,12021,8,0,8,8,0,1,1,0.125,0,0,0,0,0,1,1,0.125,1,1,2,0.25,1,3,4,0.5,0,4,1,1
1197886,The Caswell at Runnymeade,B1,1277.578313253012,2870.6744186046512,135616,85,2,83,70,0,1,1,0.012048192771084338,1,0,1,0.012048192771084338,1,5,6,0.07228915662650602,24,11,35,0.42168674698795183,26,17,43,0.5180722891566265,0.27710843373493976,40,2,2
1197886,The Caswell at Runnymeade,B1.2,1289,2881,9789,7,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0.42857142857142855,2,1,3,0.42857142857142855,0.14285714285714285,4,2,2
1197886,The Caswell at Runnymeade,B2,1365,2326.4736842105262,64373,38,0,38,29,0,0,0,0,0,0,0,0,1,0,1,0.02631578947368421,9,9,18,0.47368421052631576,10,9,19,0.5,0.15789473684210525,19,2,2
1197886,The Caswell at Runnymeade,B3.1,1260,2881,3341,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,1,0,1,0.25,0,3,2,2
1197886,The Caswell at Runnymeade,B3.3,1307,2889,3819,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,0,1,0.5,0.5,1,2,2
1197886,The Caswell at Runnymeade,C1,1660,3621.1428571428573,25302,16,0,16,14,0,0,0,0,0,0,0,0,1,0,1,0.0625,4,2,6,0.375,5,2,7,0.4375,0.125,9,3,2
1197886,The Caswell at Runnymeade,C2,1595,3571.133333333333,63075,32,0,32,28,1,0,1,0.03125,0,0,0,0,0,1,1,0.03125,6,7,13,0.40625,7,8,15,0.46875,0.09375,17,3,2
1197886,The Caswell at Runnymeade,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
833617,The Dean Campustown,A1,533,1966.7857142857142,29795,14,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,1,10,4,14,1,-0.0714285714285714,0,1,1
833617,The Dean Campustown,A2 Deluxe,133,2107.8571428571427,30475,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,14,14,28,1,14,14,28,1,-0.0714285714285714,0,1,1
833617,The Dean Campustown,B1,184,1356.25,37850,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,22,6,28,1,22,6,28,1,0.0714285714285714,0,2,1
833617,The Dean Campustown,B2,222,1486.111111111111,39250,28,0,28,28,0,0,0,0,1,0,1,0.03571428571428571,0,0,0,0,17,9,26,0.9285714285714286,18,9,27,0.9642857142857143,0,1,2,2
833617,The Dean Campustown,B3 XL,66,1666.6666666666667,39475,56,0,56,56,0,2,2,0.03571428571428571,0,0,0,0,2,0,2,0.03571428571428571,20,24,44,0.7857142857142857,22,26,48,0.8571428571428571,0.1428571428571428,8,2,2
833617,The Dean Campustown,B4 XL,73,1315.8333333333333,41915,56,0,56,56,0,2,2,0.03571428571428571,0,2,2,0.03571428571428571,0,0,0,0,6,38,44,0.7857142857142857,6,42,48,0.8571428571428571,0.0357142857142857,8,2,2
833617,The Dean Campustown,D1,70,1146.341463414634,43425,56,0,56,48,0,0,0,0,0,0,0,0,0,0,0,0,23,18,41,0.7321428571428571,23,18,41,0.7321428571428571,0.08928571428571419,15,4,2
833617,The Dean Campustown,D2,71,1164.8148148148148,29400,56,0,56,55,1,1,2,0.03571428571428571,0,0,0,0,0,0,0,0,17,8,25,0.44642857142857145,18,9,27,0.48214285714285715,-0.12499999999999994,29,4,2
833617,The Dean Campustown,D3,81,1196.875,27425,56,0,56,53,0,1,1,0.017857142857142856,1,0,1,0.017857142857142856,0,0,0,0,13,9,22,0.39285714285714285,14,10,24,0.42857142857142855,-0.035714285714285754,32,4,4
833617,The Dean Campustown,D4,81,1161.607142857143,33300,56,0,56,56,0,0,0,0,2,0,2,0.03571428571428571,0,0,0,0,19,7,26,0.4642857142857143,21,7,28,0.5,-0.0892857142857143,28,4,4
833617,The Dean Campustown,D5,84,1200.7142857142858,42800,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,23,12,35,0.625,23,12,35,0.625,-0.0892857142857143,21,4,4
833617,The Dean Campustown,M1,374.6666666666667,1761.860465116279,72755,84,0,84,82,0,2,2,0.023809523809523808,0,0,0,0,0,0,0,0,14,27,41,0.4880952380952381,14,29,43,0.5119047619047619,0.13095238095238093,41,NA,1
833617,The Dean Campustown,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
833617,The Dean Campustown,S1,456,1741.3793103448277,56825,42,0,42,41,0,1,1,0.023809523809523808,0,0,0,0,0,0,0,0,8,20,28,0.6666666666666666,8,21,29,0.6904761904761905,-0.04761904761904767,13,NA,1
833617,The Dean Campustown,S2,466,1763.6666666666667,30920,28,0,28,28,0,2,2,0.07142857142857142,0,0,0,0,0,0,0,0,0,13,13,0.4642857142857143,0,15,15,0.5357142857142857,0.0714285714285714,13,NA,1
833617,The Dean Campustown,S3 XL,154,1730,17820,28,0,28,28,2,0,2,0.07142857142857142,0,0,0,0,0,0,0,0,2,12,14,0.5,4,12,16,0.5714285714285714,0.0714285714285714,12,1,1
1197887,The Dean Reno,A1,575,2320,4755,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,2,0,2,2,1,0,1,1
1197887,The Dean Reno,B1,375,1926.6842105263158,47648,36,0,36,35,1,1,2,0.05555555555555555,1,0,1,0.027777777777777776,0,0,0,0,16,19,35,0.9722222222222222,18,20,38,1.0555555555555556,0.7222222222222223,0,2,2
1197887,The Dean Reno,B2,430,1150.1666666666667,40946,34,0,34,33,1,1,2,0.058823529411764705,0,0,0,0,0,0,0,0,10,18,28,0.8235294117647058,11,19,30,0.8823529411764706,0.2647058823529411,4,2,2
1197887,The Dean Reno,C1,366,1365,2960,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.6666666666666666,0,2,2,0.6666666666666666,0.3333333333333333,1,3,3
1197887,The Dean Reno,D1,313,886.5254237288135,113178,180,0,180,156,14,3,17,0.09444444444444444,15,0,15,0.08333333333333333,3,0,3,0.016666666666666666,51,32,83,0.46111111111111114,83,35,118,0.6555555555555556,0.4222222222222222,62,4,4
1197887,The Dean Reno,D2,312,959.3877551020408,49210,140,0,140,115,3,2,5,0.03571428571428571,2,0,2,0.014285714285714285,0,1,1,0.007142857142857143,7,34,41,0.29285714285714287,12,37,49,0.35,0.1714285714285714,91,4,4
1197887,The Dean Reno,D3,314,890.2631578947369,18645,64,0,64,47,2,0,2,0.03125,2,0,2,0.03125,0,0,0,0,7,8,15,0.234375,11,8,19,0.296875,0.078125,45,4,4
1197887,The Dean Reno,D4,283,852.0833333333334,23605,45,0,45,26,1,2,3,0.06666666666666667,0,0,0,0,0,0,0,0,2,19,21,0.4666666666666667,3,21,24,0.5333333333333333,0.4222222222222222,21,4,4
1197887,The Dean Reno,D5,285,871.3888888888889,16415,36,0,36,31,2,0,2,0.05555555555555555,0,0,0,0,0,0,0,0,11,5,16,0.4444444444444444,13,5,18,0.5,0.19444444444444442,18,4,3
1197887,The Dean Reno,E1,277,891.1666666666666,27140,90,0,90,74,0,3,3,0.03333333333333333,0,0,0,0,0,0,0,0,10,17,27,0.3,10,20,30,0.3333333333333333,0.055555555555555525,60,5,3
1197887,The Dean Reno,E1 Alt,277,780.9090909090909,10435,45,0,45,32,0,1,1,0.022222222222222223,0,0,0,0,0,0,0,0,1,9,10,0.2222222222222222,1,10,11,0.24444444444444444,0.08888888888888888,34,5,3
1197887,The Dean Reno,E2,252,877.7083333333334,20485,54,0,54,43,2,0,2,0.037037037037037035,3,0,3,0.05555555555555555,0,0,0,0,9,10,19,0.35185185185185186,14,10,24,0.4444444444444444,-0.14814814814814814,30,5,3
1197887,The Dean Reno,E3,274,835,13040,45,0,45,41,0,2,2,0.044444444444444446,0,0,0,0,0,0,0,0,10,2,12,0.26666666666666666,10,4,14,0.3111111111111111,0.13333333333333333,31,5,3
1197887,The Dean Reno,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
518046,The Rise at Northgate,A1,558.1111111111111,1894.3333333333333,58800,36,0,36,36,0,0,0,0,0,0,0,0,0,1,1,0.027777777777777776,4,25,29,0.8055555555555556,4,26,30,0.8333333333333334,-0.05555555555555547,6,1,1
518046,The Rise at Northgate,A2,543,1815,3820,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0,2,2,0.5,-0.5,2,1,1
518046,The Rise at Northgate,A3,800,2500,2600,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1
518046,The Rise at Northgate,B1,435.14285714285717,1181.547619047619,55530,42,0,42,42,0,0,0,0,1,0,1,0.023809523809523808,0,0,0,0,21,20,41,0.9761904761904762,22,20,42,1,0.09523809523809523,0,2,2
518046,The Rise at Northgate,B2,500,1470,6170,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,4,4,1,0.25,0,2,2
518046,The Rise at Northgate,B3,591,1440,3135,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,2,1,0,0,2,2
518046,The Rise at Northgate,C1,400,1215,2645,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.6666666666666666,0,2,2,0.6666666666666666,-0.33333333333333337,1,3,4
518046,The Rise at Northgate,D1,345.14285714285717,1095,205525,252,0,252,252,3,0,3,0.011904761904761904,2,0,2,0.007936507936507936,8,0,8,0.031746031746031744,65,108,173,0.6865079365079365,78,108,186,0.7380952380952381,-0.11111111111111105,66,4,4
518046,The Rise at Northgate,D2,428,1100,4710,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,1,3,4,1,0,0,4,4
518046,The Rise at Northgate,D3,347,1095.909090909091,37070,40,0,40,40,0,0,0,0,1,0,1,0.025,2,0,2,0.05,17,13,30,0.75,20,13,33,0.825,0,7,4,4
518046,The Rise at Northgate,E1,300,986.6666666666666,15485,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,1,3,12,15,1,0.06666666666666665,0,5,5
518046,The Rise at Northgate,E2,300,925.3448275862069,30650,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,9,20,29,0.9666666666666667,9,20,29,0.9666666666666667,0.033333333333333326,1,5,5
518046,The Rise at Northgate,E3,300,1003.3333333333334,6380,5,0,5,5,0,0,0,0,1,0,1,0.2,0,0,0,0,4,1,5,1,5,1,6,1.2,0.19999999999999996,0,5,5
518046,The Rise at Northgate,F1,350,891.6666666666666,5650,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1,2,4,6,1,0.5,0,6,6
518046,The Rise at Northgate,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
518046,The Rise at Northgate,S1,450,1742.5,35205,21,0,21,21,0,0,0,0,0,0,0,0,1,0,1,0.047619047619047616,8,11,19,0.9047619047619048,9,11,20,0.9523809523809523,0.33333333333333326,1,1,1
1143679,Torre,A1,630,3000,8800,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,3,1,0,0,1,1
1143679,Torre,A2,665,2680,2880,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1
1143679,Torre,B1,394,1820,3640,2,0,2,2,1,0,1,0.5,0,0,0,0,0,0,0,0,1,0,1,0.5,2,0,2,1,0,0,2,2
1143679,Torre,B2,424,1850,3640,10,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.2,1,1,2,0.2,-0.49999999999999994,8,2,2
1143679,Torre,B3,420,1925,8150,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,1,3,4,1,0.25,0,2,2
1143679,Torre,B4,461,2000,4200,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,2,1,0,0,2,2
1143679,Torre,B5 - SHARED,229,991.9444444444445,17135,44,0,44,43,1,2,3,0.06818181818181818,0,0,0,0,0,0,0,0,5,10,15,0.3409090909090909,6,12,18,0.4090909090909091,-0.15909090909090912,26,2,2
1143679,Torre,B5.2 DELUXE,229,1900,3520,12,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.3333333333333333,4,0,4,0.3333333333333333,0.3333333333333333,8,2,2
1143679,Torre,B6 DELUXE,227,2025,8020,36,0,36,30,0,0,0,0,0,2,2,0.05555555555555555,0,0,0,0,4,2,6,0.16666666666666666,4,4,8,0.2222222222222222,-0.02777777777777779,28,2,2
1143679,Torre,B7 - SEMI-SHARED,318,960,6910,12,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,0.6666666666666666,1,7,8,0.6666666666666666,0,4,2,2
1143679,Torre,B8 DELUXE,246,1760,3520,28,0,28,18,2,0,2,0.07142857142857142,0,0,0,0,2,0,2,0.07142857142857142,0,0,0,0,4,0,4,0.14285714285714285,-0.07142857142857142,24,2,2
1143679,Torre,B9 - SHARED,240,733.4782608695652,20540,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,0.9583333333333334,13,10,23,0.9583333333333334,0.125,1,2,2
1143679,Torre,C1,328,1610,1615,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3333333333333333,0,1,1,0.3333333333333333,-0.6666666666666667,2,3,3
1143679,Torre,C2 - SEMI-SHARED,266,1580,1215,16,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0625,0,1,1,0.0625,-0.0625,15,3,3
1143679,Torre,C3,391,1655,32785,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19,0.9047619047619048,9,10,19,0.9047619047619048,0,2,3,3
1143679,Torre,D1,286,0,0,28,0,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21428571428571427,28,4,4
1143679,Torre,D2 - SEMI-SHARED,287,1355,3070,5,0,5,4,1,0,1,0.2,0,0,0,0,0,0,0,0,1,0,1,0.2,2,0,2,0.4,-0.19999999999999996,3,4,4
1143679,Torre,D3 - SEMI-SHARED,248,1715,1270,12,0,12,9,1,0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.08333333333333333,0,11,4,4
1143679,Torre,D4 - SEMI-SHARED,288,0,0,12,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4
1143679,Torre,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1143679,Torre,S1,330,0,1386,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,NA,1
1143679,Torre,S2,397,1101.2857142857142,17639,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,13,14,1,1,13,14,1,0.1428571428571429,0,NA,1
1143679,Torre,TH - C1,499,1535,7853,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0.8333333333333334,3,2,5,0.8333333333333334,0.5,1,3,3
1143679,Torre,TH - C2,384,1535,7603,6,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0.8333333333333334,3,2,5,0.8333333333333334,0,1,3,3
1143679,Torre,TH - C3,395,1750,5750,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,3,0,3,1,1,0,3,3
1143679,Torre,TH - C3.1,395,3500,5750,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,3,0,3,1,0,0,3,3
1143679,Torre,TH - C4,401,1535,16669,12,0,12,12,1,0,1,0.08333333333333333,1,0,1,0.08333333333333333,0,0,0,0,2,7,9,0.75,4,7,11,0.9166666666666666,0.41666666666666663,1,3,3
1143679,Torre,TH - D1,352,1523.5185185185185,83180,56,0,56,55,0,0,0,0,2,0,2,0.03571428571428571,0,0,0,0,31,21,52,0.9285714285714286,33,21,54,0.9642857142857143,0.1964285714285714,2,4,4
1143679,Torre,TH - D1.2,363,1150.4347826086957,34592,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,5,18,23,0.71875,5,18,23,0.71875,0,9,4,4
1143679,Torre,TH - D2,417,1487.142857142857,11119,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0.875,2,5,7,0.875,0,1,4,4
1143679,Torre,TH - D3,409,757.5,5980,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,2,2,4,1,0,0,4,4
1143679,Torre,TH - D4 - SEMI-SHARED,335,780.625,10980,10,0,10,10,0,1,1,0.1,0,0,0,0,0,0,0,0,4,3,7,0.7,4,4,8,0.8,-0.19999999999999996,2,4,4
1143679,Torre,TH - D5,431.5,1211.5625,23649,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,1,6,10,16,1,0.0625,0,4,4
1143679,Torre,TH - D6 - SEMI-SHARED,350,1217.0833333333333,16852,15,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,0.8,3,9,12,0.8,0,3,4,4
1143679,Torre,TH - D8 - SEMI-SHARED,301,1595,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,6,6,1,0.16666666666666663,0,4,4
1143679,Torre,TH - D9,375,1487.5,20875,15,0,15,15,1,0,1,0.06666666666666667,0,0,0,0,0,0,0,0,8,5,13,0.8666666666666667,9,5,14,0.9333333333333333,0,1,5,5
1143679,Torre,TH - E1,360,1480,13910,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0.9,6,3,9,0.9,0,1,5,5
1143679,Torre,TH - F1,370,1536.4285714285713,10823,18,0,18,18,1,0,1,0.05555555555555555,0,0,0,0,0,0,0,0,3,3,6,0.3333333333333333,4,3,7,0.3888888888888889,-0.3333333333333333,11,6,6
1143679,Torre,TH - F2,388,1655,9930,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,6,0,6,1,0,0,6,6
1143679,Torre,TH - F3,401,1555,1599,6,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,0,1,1,0.16666666666666666,-0.5,5,6,6
1143679,Torre,TH - F4,419,1510.6666666666667,22277,18,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,12,3,15,0.8333333333333334,12,3,15,0.8333333333333334,0.05555555555555558,3,6,6
1143679,Torre,TH - F5,429,1491.3333333333333,24885,18,0,18,16,0,0,0,0,1,0,1,0.05555555555555555,0,0,0,0,12,2,14,0.7777777777777778,13,2,15,0.8333333333333334,0.11111111111111116,3,6,6
1311849,Venue at North Campus,A,455,1749,3610,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.3333333333333333,0,2,2,0.3333333333333333,0.16666666666666666,4,NA,1
1311849,Venue at North Campus,B,205,1200,35515,96,0,96,91,0,1,1,0.010416666666666666,1,0,1,0.010416666666666666,0,0,0,0,0,26,26,0.2708333333333333,1,27,28,0.2916666666666667,-0.03125,68,2,2
1311849,Venue at North Campus,D1,83.671875,975.2325581395348,45764,256,0,256,217,2,3,5,0.01953125,0,0,0,0,0,0,0,0,11,27,38,0.1484375,13,30,43,0.16796875,-0.2265625,213,4,4
1311849,Venue at North Campus,D2,91,995,7585,64,0,64,50,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.109375,0,7,7,0.109375,-0.125,57,4,4
1311849,Venue at North Campus,D3,88,985,37276,192,0,192,150,0,0,0,0,1,0,1,0.005208333333333333,0,0,0,0,5,29,34,0.17708333333333334,6,29,35,0.18229166666666666,-0.03645833333333334,157,4,4
1311849,Venue at North Campus,E,82,990.421052631579,103670,120,0,120,116,2,5,7,0.058333333333333334,5,0,5,0.041666666666666664,1,0,1,0.008333333333333333,35,47,82,0.6833333333333333,43,52,95,0.7916666666666666,0.08333333333333326,25,5,5
1311849,Venue at North Campus,Not Selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
